crop_path,label,label_name,source_image,source_relative_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,object_label,wheel_position,side,visibility,crop_quality,box_source,image_split,vehicle_type,viewpoint,notes,sample_id,dataset_name,dataset_root,crop_rel_path,crop_abs_path,row_idx,file_exists,image_width,image_height,aspect_ratio,file_size_bytes,md5,is_tiny,is_huge,is_corrupt,quality_flags,split
invalid_candidate/20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,1815,957,1839,976,1811,954,1843,979,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000563,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj000__label0.jpg,563,True,32,25,1.28,1201,e6813d3e3154f024743647216891fb74,True,False,False,tiny_crop,test
invalid_candidate/20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj001__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,1176,985,1199,1007,1173,982,1202,1010,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000564,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj001__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj001__label0.jpg,564,True,29,28,1.0357142857142858,1079,75f115d88b5ed3a1da7dd6fddeeaa470,True,False,False,tiny_crop,test
invalid_candidate/20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj002__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,1049,979,1078,1010,1045,974,1082,1015,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000565,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj002__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj002__label0.jpg,565,True,37,41,0.9024390243902439,1496,e011f472bcb8c7ee1698f97d1ffa9196,False,False,False,,test
valid_wheel_candidate/20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj003__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,1857,919,1887,984,1853,909,1891,994,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000566,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj003__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj003__label1.jpg,566,True,38,85,0.4470588235294118,2702,7fe1e452c14ef101482dae07f89981b1,False,False,False,,test
invalid_candidate/20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj004__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,1114,984,1125,991,1112,983,1127,992,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000567,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj004__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210503_23_13_57_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj004__label0.jpg,567,True,15,9,1.6666666666666667,744,624af437162340889006e0062fbcb22d,True,False,False,tiny_crop,test
valid_wheel_candidate/20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg,20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg,2514,1126,2572,1242,2505,1109,2581,1259,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000568,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj000__label1.jpg,568,True,76,150,0.5066666666666667,5334,9ae777757c4987f068c109dd15b0bc65,False,False,False,,validation
invalid_candidate/20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj001__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg,20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg,1930,1218,1973,1234,1924,1216,1979,1236,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000569,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj001__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj001__label0.jpg,569,True,55,20,2.75,1214,33e988968649bec07e760071bb1d3cd4,True,False,False,tiny_crop,validation
valid_wheel_candidate/20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj002__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg,20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg,2114,1154,2170,1241,2106,1141,2178,1254,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000570,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj002__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj002__label1.jpg,570,True,72,113,0.6371681415929203,4028,74718965ce241dddf306ea5f8f4f4ed1,False,False,False,,validation
invalid_candidate/20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj003__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg,20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg,2245,1065,2297,1091,2237,1061,2305,1095,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000571,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj003__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj003__label0.jpg,571,True,68,34,2.0,1759,1255a66b5dfaa4df904286a493ba8fcd,False,False,False,,validation
valid_wheel_candidate/20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj004__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg,20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg,1801,1199,1866,1280,1791,1187,1876,1292,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000572,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj004__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_06_13_46_000_x1Al88rRcbgbIm5Y4D4pjFVpufq2_F_4000_3000.jpg__obj004__label1.jpg,572,True,85,105,0.8095238095238095,3946,18f3d21174772d269697d83d6c28ea00,False,False,False,,validation
valid_wheel_candidate/20210504_07_14_26_000_PW0fpF8Cn0QICjtbdkYRu4SSCu32_F_3264_2448.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_14_26_000_PW0fpF8Cn0QICjtbdkYRu4SSCu32_F_3264_2448.jpg,20210504_07_14_26_000_PW0fpF8Cn0QICjtbdkYRu4SSCu32_F_3264_2448.jpg,1381,1419,1479,1570,1366,1396,1494,1593,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000573,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_07_14_26_000_PW0fpF8Cn0QICjtbdkYRu4SSCu32_F_3264_2448.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_07_14_26_000_PW0fpF8Cn0QICjtbdkYRu4SSCu32_F_3264_2448.jpg__obj000__label1.jpg,573,True,128,197,0.649746192893401,9748,71c698334cf3f0844db02b62de900d20,False,False,False,,train
invalid_candidate/20210504_07_14_26_000_PW0fpF8Cn0QICjtbdkYRu4SSCu32_F_3264_2448.jpg__obj001__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_14_26_000_PW0fpF8Cn0QICjtbdkYRu4SSCu32_F_3264_2448.jpg,20210504_07_14_26_000_PW0fpF8Cn0QICjtbdkYRu4SSCu32_F_3264_2448.jpg,713,1601,801,1739,700,1580,814,1760,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000574,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_07_14_26_000_PW0fpF8Cn0QICjtbdkYRu4SSCu32_F_3264_2448.jpg__obj001__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_07_14_26_000_PW0fpF8Cn0QICjtbdkYRu4SSCu32_F_3264_2448.jpg__obj001__label0.jpg,574,True,114,180,0.6333333333333333,7991,c40102882718f7b4ebd4f25e3cb6bdc2,False,False,False,,train
valid_wheel_candidate/20210504_07_49_14_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_49_14_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg,20210504_07_49_14_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg,775,1927,973,2200,745,1886,1003,2241,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000575,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_07_49_14_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_07_49_14_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg__obj000__label1.jpg,575,True,258,355,0.7267605633802817,20335,fd9c26e4d0cd42f769f65fa001859dd3,False,False,False,,test
invalid_candidate/20210504_07_49_14_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg__obj001__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_49_14_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg,20210504_07_49_14_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg,1923,2123,2122,2482,1893,2069,2152,2536,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000576,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_07_49_14_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg__obj001__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_07_49_14_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg__obj001__label0.jpg,576,True,259,467,0.5546038543897216,34136,fb0950117ccee8ee2ae2d289582fa12a,False,False,False,,test
invalid_candidate/20210504_07_52_35_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_52_35_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,20210504_07_52_35_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,1337,1201,1521,1448,1309,1164,1549,1485,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000577,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_07_52_35_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_07_52_35_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label0.jpg,577,True,240,321,0.7476635514018691,38275,ce318f383e56cb7c54af181150f975bd,False,False,False,,train
invalid_candidate/20210504_07_52_54_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_52_54_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,20210504_07_52_54_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,570,1151,988,1729,507,1064,1051,1816,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000578,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_07_52_54_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_07_52_54_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label0.jpg,578,True,544,752,0.723404255319149,190287,a9976c4caccec745f6e0c7f1efb1cb02,False,False,False,,test
valid_wheel_candidate/20210504_07_52_54_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj001__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_52_54_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,20210504_07_52_54_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,900,0,1208,405,854,0,1254,466,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000579,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_07_52_54_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj001__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_07_52_54_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj001__label1.jpg,579,True,400,466,0.8583690987124464,92358,832e19da5b33a3d2b367919c7420c1d8,False,False,False,,test
valid_wheel_candidate/20210504_07_53_14_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_53_14_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,20210504_07_53_14_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,1364,88,1786,1411,1301,0,1849,1609,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000580,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_07_53_14_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_07_53_14_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label1.jpg,580,True,548,1609,0.3405842137973897,383154,92991dec5c1b1b722a0c69392ee5f5bd,False,False,False,,train
valid_wheel_candidate/20210504_07_53_34_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_53_34_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,20210504_07_53_34_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,1407,325,1695,1297,1364,179,1738,1443,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000581,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_07_53_34_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_07_53_34_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label1.jpg,581,True,374,1264,0.2958860759493671,190182,ed94ad4907e3546a9599289a45dab3a9,False,False,False,,train
invalid_candidate/20210504_07_54_19_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_54_19_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,20210504_07_54_19_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,2109,1812,2290,2064,2082,1774,2317,2102,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000582,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_07_54_19_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_07_54_19_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label0.jpg,582,True,235,328,0.7164634146341463,32736,2b9cbab05f0c9c56d331539c31cb4eb0,False,False,False,,validation
valid_wheel_candidate/20210504_07_54_19_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj001__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_54_19_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,20210504_07_54_19_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,940,2120,1388,2597,873,2048,1455,2669,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000583,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_07_54_19_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj001__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_07_54_19_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj001__label1.jpg,583,True,582,621,0.9371980676328503,134669,b9b8e4eb7bdf08379923df8071d097c5,False,False,False,,validation
valid_wheel_candidate/20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,1131,1063,1248,1168,1113,1047,1266,1184,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000584,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj000__label1.jpg,584,True,153,137,1.1167883211678833,10849,af12e4c87be889c48ca1ef8b7529e00f,False,False,False,,train
valid_wheel_candidate/20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj001__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,2205,950,2322,1054,2187,934,2340,1070,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000585,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj001__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj001__label1.jpg,585,True,153,136,1.125,13219,2337b1ebe6d860b788152f67b86d39aa,False,False,False,,train
valid_wheel_candidate/20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj002__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg,1772,1589,2119,1873,1720,1546,2171,1916,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000586,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj002__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_07_55_11_000_1At0cooY4KZSNmCdpJk1GfHlaj53_F_3264_2448.jpg__obj002__label1.jpg,586,True,451,370,1.218918918918919,79580,98a779f1005bd7d7dbe3cbf65bd10905,False,False,False,,train
